 ,Label,Area,X,Y
8327,1783.0,2814,484.118,1712.647
8328,1783.0,4430,97.746,1732.128
8329,1784.0,3651,154.880,239.808
8330,1784.0,3768,398.600,1432.788
8331,1784.0,4933,171.330,1527.686
8332,1784.0,2843,484.101,1713.078
8333,1784.0,4445,97.539,1720.193
8334,1785.0,3607,153.910,252.347
8335,1785.0,3829,404.168,1457.374
8336,1785.0,5030,169.802,1536.024
8337,1785.0,2893,484.030,1713.402
8338,1785.0,4474,96.890,1713.469
8339,1786.0,3425,152.604,266.375
8340,1786.0,3882,410.109,1484.982
8341,1786.0,5082,167.371,1545.392
8342,1786.0,2869,484.065,1713.399
8343,1786.0,4488,96.106,1703.299
8344,1787.0,3457,152.575,275.011
8345,1787.0,3831,414.907,1505.143
8346,1787.0,4963,164.380,1559.209
8347,1787.0,4478,95.672,1697.102
8348,1787.0,2886,483.922,1713.686
8349,1788.0,3408,154.231,291.467
8350,1788.0,3795,420.460,1528.418
8351,1788.0,9374,127.877,1632.375
8352,1788.0,2822,483.990,1713.139
8353,1789.0,3504,155.089,301.108
8354,1789.0,3791,423.961,1542.821
8355,1789.0,9184,123.655,1639.151
8356,1789.0,2865,484.037,1714.533
8357,1790.0,3650,154.498,313.702
8358,1790.0,3738,428.839,1563.038
8359,1790.0,9390,117.913,1648.536
8360,1790.0,2883,483.881,1714.304
8361,1791.0,3576,155.127,330.815
8362,1791.0,3706,432.243,1575.905
8363,1791.0,9575,114.846,1652.279
8364,1791.0,2904,483.758,1712.341
8365,1792.0,3886,154.764,354.602
8366,1792.0,3785,435.479,1589.070
8367,1792.0,9482,110.550,1657.858
8368,1792.0,2818,484.081,1710.158
8369,1793.0,3879,155.506,381.844
8370,1793.0,3770,438.345,1599.375
8371,1793.0,9269,108.387,1659.136
8372,1793.0,2796,484.121,1711.039
8373,1794.0,4046,156.659,413.850
8374,1794.0,3633,441.865,1620.893
8375,1794.0,8609,105.777,1663.604
8376,1794.0,2749,484.285,1712.790
8377,1795.0,4014,159.558,437.611
8378,1795.0,3727,441.532,1639.442
8379,1795.0,8249,104.821,1669.368
8380,1795.0,2746,484.264,1712.076
8381,1796.0,3972,162.930,467.775
8382,1796.0,3847,438.886,1663.028
8383,1796.0,8490,104.490,1678.078
8384,1796.0,2742,484.292,1713.244
8385,1797.0,3955,165.345,487.442
8386,1797.0,3786,437.049,1680.404
8387,1797.0,8759,105.775,1682.236
8388,1797.0,2822,484.088,1714.732
8389,1798.0,3906,168.847,510.872
8390,1798.0,9140,107.859,1686.882
8391,1798.0,3793,434.758,1700.945
8392,1798.0,2761,484.191,1712.081
8393,1799.0,3844,171.714,527.484
8394,1799.0,9213,109.806,1690.791
8395,1799.0,3810,433.222,1713.384
8396,1799.0,2792,484.140,1711.893
8397,1800.0,3820,174.631,548.249
8398,1800.0,9263,112.173,1695.784
8399,1800.0,3842,431.031,1728.854
8400,1800.0,2784,484.218,1710.073
8401,1801.0,3818,177.290,564.358
8402,1801.0,9360,113.359,1698.869
8403,1801.0,3732,427.338,1740.957
8404,1801.0,2833,484.105,1710.342
8405,1802.0,3761,187.769,607.746
8406,1802.0,9441,114.947,1702.021
8407,1802.0,6723,445.081,1739.283
8408,1803.0,3767,196.531,641.188
8409,1803.0,9354,116.569,1703.978
8410,1803.0,6673,434.259,1747.562
8411,1804.0,3727,206.477,686.576
8412,1804.0,9566,117.294,1706.888
8413,1804.0,6732,421.170,1755.237
8414,1805.0,3702,212.963,715.122
8415,1805.0,9597,118.294,1709.684
8416,1805.0,6838,413.473,1758.670
8417,1806.0,3695,219.550,748.411
8418,1806.0,4367,107.575,1575.476
8419,1806.0,2901,484.014,1712.983
8420,1806.0,5118,133.015,1829.788
8421,1806.0,3887,342.223,1799.373
8422,1807.0,3690,223.520,771.264
8423,1807.0,4379,107.881,1570.432
8424,1807.0,2884,483.972,1711.420
8425,1807.0,5447,139.387,1841.350
8426,1807.0,3835,328.991,1804.113
8427,1808.0,3700,228.073,798.809
8428,1808.0,4445,108.002,1565.057
8429,1808.0,2927,483.882,1711.516
8430,1808.0,9156,216.440,1833.533
8431,1809.0,3699,231.379,817.854
8432,1809.0,4516,108.363,1559.919
8433,1809.0,2940,483.826,1711.789
8434,1809.0,9271,220.611,1835.346
8435,1810.0,3691,234.071,841.010
8436,1810.0,4416,109.827,1551.993
8437,1810.0,2961,483.879,1712.083
8438,1810.0,9316,222.255,1834.142
8439,1811.0,3699,235.732,863.032
8440,1811.0,4451,109.147,1549.182
8441,1811.0,2970,483.811,1711.926
8442,1811.0,8984,220.394,1828.792
8443,1812.0,3689,237.060,902.160
8444,1812.0,4501,110.214,1543.077
8445,1812.0,2930,483.810,1712.054
8446,1812.0,8842,223.524,1820.332
8447,1813.0,3703,238.468,933.680
8448,1813.0,4281,110.191,1539.324
8449,1813.0,2891,483.998,1711.978
8450,1813.0,8707,227.779,1812.751
8451,1814.0,3733,237.791,975.663
8452,1814.0,4344,109.522,1536.544
8453,1814.0,2921,483.941,1712.857
8454,1814.0,8653,233.375,1803.699
8455,1815.0,3706,238.710,999.407
8456,1815.0,4340,109.696,1531.483
8457,1815.0,2918,483.893,1711.789
8458,1815.0,8831,237.504,1798.737
8459,1816.0,3600,238.688,1030.224
8460,1816.0,4209,111.430,1527.196
8461,1816.0,2887,483.958,1711.036
8462,1816.0,9017,243.529,1792.486
8463,1817.0,3598,239.819,1050.058
8464,1817.0,4185,113.420,1524.107
8465,1817.0,2941,483.841,1711.891
8466,1817.0,9097,246.812,1788.973
8467,1818.0,3633,240.833,1073.758
8468,1818.0,4232,118.005,1518.478
8469,1818.0,2978,483.839,1712.663
8470,1818.0,9032,250.939,1784.751
8471,1819.0,3592,241.297,1088.565
8472,1819.0,4167,122.834,1513.097
8473,1819.0,2983,483.813,1712.393
8474,1819.0,9293,253.435,1783.703
8475,1820.0,3586,241.510,1106.813
8476,1820.0,4198,125.510,1509.764
8477,1820.0,2926,483.941,1712.954
8478,1820.0,9601,258.429,1781.397
8479,1821.0,3631,241.529,1118.857
8480,1821.0,4218,127.857,1507.097
8481,1821.0,9353,263.436,1778.342
8482,1821.0,2887,483.986,1711.943
8483,1822.0,3646,241.797,1133.720
8484,1822.0,4267,131.998,1502.767
8485,1822.0,9463,267.605,1777.979
8486,1822.0,2928,483.948,1712.991
8487,1823.0,3625,241.929,1143.433
8488,1823.0,4266,135.526,1499.316
8489,1823.0,3722,213.680,1672.755
8490,1823.0,2890,483.980,1711.527
8491,1823.0,5631,313.017,1843.370
8492,1824.0,3664,242.087,1155.313
8493,1824.0,4235,138.172,1496.166
8494,1824.0,3776,215.968,1657.432
8495,1824.0,2894,483.969,1710.623
8496,1824.0,5410,334.559,1845.040
8497,1825.0,3643,242.272,1164.138
8498,1825.0,4198,140.023,1494.289
8499,1825.0,3821,221.348,1645.493
8500,1825.0,2907,483.955,1710.815
8501,1825.0,5361,346.241,1844.203
8502,1826.0,3665,242.403,1173.490
8503,1826.0,4079,144.415,1490.783
8504,1826.0,3907,227.521,1634.428
8505,1826.0,2954,483.850,1711.568
8506,1826.0,5389,360.832,1836.821
8507,1827.0,3676,242.699,1180.869
8508,1827.0,3980,148.319,1487.862
8509,1827.0,3945,231.690,1625.931
8510,1827.0,2979,483.845,1712.005
8511,1827.0,5339,368.865,1829.298
8512,1828.0,3646,242.976,1189.849
8513,1828.0,4071,148.073,1487.597
8514,1828.0,3952,236.738,1615.147
8515,1828.0,3016,483.843,1713.476
8516,1828.0,5153,378.484,1817.196
8517,1829.0,3683,243.194,1195.732
8518,1829.0,4102,149.117,1486.617
8519,1829.0,3895,241.383,1606.534
8520,1829.0,2950,483.876,1712.522
8521,1829.0,5083,384.173,1809.305
8522,1830.0,3736,244.483,1204.357
8523,1830.0,4211,149.234,1486.146
8524,1830.0,3830,246.889,1596.767
8525,1830.0,2959,483.885,1713.800
8526,1830.0,5014,391.591,1798.711
8527,1831.0,3725,248.231,1219.146
8528,1831.0,4219,150.620,1484.895
8529,1831.0,3798,251.128,1589.402
8530,1831.0,2936,483.879,1712.505
8531,1831.0,4973,396.708,1791.186
8532,1832.0,3725,259.321,1244.488
8533,1832.0,4231,150.897,1484.394
8534,1832.0,3742,255.661,1581.177
8535,1832.0,2948,483.736,1712.249
8536,1832.0,4961,402.915,1782.104
8537,1833.0,3881,264.416,1260.390
8538,1833.0,4282,150.988,1484.216
8539,1833.0,3725,259.035,1575.154
8540,1833.0,2920,483.917,1710.901
8541,1833.0,5000,406.971,1776.635
8542,1834.0,3724,267.466,1275.092
8543,1834.0,4269,152.038,1483.313
8544,1834.0,3634,263.280,1567.912
8545,1834.0,2928,483.913,1711.323
8546,1834.0,5020,411.616,1770.724
8547,1835.0,3714,271.186,1281.060
8548,1835.0,4262,152.732,1482.519
8549,1835.0,3539,267.766,1561.653
8550,1835.0,2931,483.913,1712.352
8551,1835.0,5032,414.419,1767.067
8552,1836.0,3804,284.595,1290.217
8553,1836.0,4317,152.418,1482.472
8554,1836.0,3486,272.957,1555.289
8555,1836.0,2899,483.934,1712.358
8556,1836.0,5124,417.593,1763.701
8557,1837.0,3909,304.749,1302.041
8558,1837.0,4378,152.345,1482.051
8559,1837.0,3519,279.221,1551.184
8560,1837.0,2883,483.990,1712.928
8561,1837.0,5222,420.173,1760.269
8562,1838.0,4079,324.300,1322.411
8563,1838.0,4491,151.652,1481.682
8564,1838.0,3500,290.285,1548.860
8565,1838.0,8168,444.661,1741.081
8566,1839.0,4104,335.969,1339.634
8567,1839.0,4203,159.912,1476.898
8568,1839.0,3511,296.748,1548.290
8569,1839.0,2839,484.108,1712.603
8570,1839.0,5306,423.139,1752.737
8571,1840.0,4172,347.062,1358.606
8572,1840.0,4251,169.074,1470.874
8573,1840.0,3474,304.393,1548.203
8574,1840.0,2830,484.064,1710.123
8575,1840.0,5310,426.460,1734.168
8576,1841.0,4312,352.680,1369.317
8577,1841.0,4210,175.719,1465.436
8578,1841.0,3446,308.935,1548.437
8579,1841.0,2880,483.981,1709.645
8580,1841.0,5298,422.609,1716.255
8581,1842.0,4560,362.877,1393.546
8582,1842.0,4025,186.867,1455.310
8583,1842.0,3424,314.653,1549.065
8584,1842.0,5241,413.490,1693.293
8585,1842.0,2929,483.855,1709.871
8586,1843.0,4254,369.983,1416.012
8587,1843.0,3965,193.463,1449.608
8588,1843.0,3420,318.282,1549.525
8589,1843.0,8217,434.767,1689.461
8590,1844.0,4102,382.833,1447.042
8591,1844.0,3982,199.898,1444.700
8592,1844.0,8245,367.102,1614.288
8593,1844.0,2967,483.857,1711.359
8594,1845.0,4196,391.159,1467.001
8595,1845.0,4060,202.861,1442.309
8596,1845.0,7829,365.225,1608.899
8597,1845.0,3012,483.783,1712.240
8598,1846.0,3985,212.522,1435.451
8599,1846.0,4109,400.818,1491.939
8600,1846.0,7522,362.551,1599.705
8601,1846.0,2995,483.710,1712.158
8602,1847.0,3976,220.712,1429.651
8603,1847.0,4088,407.491,1507.766
8604,1847.0,7382,360.725,1593.202
8605,1847.0,2941,483.632,1710.239
8606,1848.0,3947,229.325,1422.321
8607,1848.0,4151,414.622,1525.261
8608,1848.0,7242,357.132,1582.137
8609,1848.0,3041,483.283,1711.680
8610,1849.0,3920,235.341,1417.285
8611,1849.0,4280,419.550,1537.827
8612,1849.0,7408,347.983,1564.283
8613,1849.0,3073,483.290,1710.751
8614,1850.0,3903,242.891,1411.830
8615,1850.0,4502,426.885,1554.727
8616,1850.0,6433,326.638,1532.776
8617,1850.0,3124,483.127,1710.969
8618,1851.0,10992,294.407,1480.072
8619,1851.0,7346,454.721,1631.958
8620,1852.0,11543,291.591,1475.886
8621,1852.0,6769,459.367,1643.143
8622,1853.0,11947,285.142,1467.901
8623,1853.0,6267,462.382,1649.938
8624,1854.0,8268,250.770,1393.030
8625,1854.0,5833,464.010,1653.823
8626,1854.0,3476,335.224,1600.950
8627,1855.0,8557,242.768,1379.576
8628,1855.0,3501,331.820,1611.111
8629,1855.0,5723,468.128,1662.817
8630,1856.0,8689,236.992,1361.522
8631,1856.0,3553,328.102,1624.417
8632,1856.0,5246,470.355,1684.366
8633,1857.0,8960,234.107,1346.322
8634,1857.0,3547,326.119,1631.847
8635,1857.0,4973,463.077,1703.249
8636,1858.0,5104,189.625,1272.904
8637,1858.0,4016,289.497,1380.705
8638,1858.0,3516,324.227,1639.691
8639,1858.0,5732,458.562,1712.399
8640,1859.0,5010,188.786,1240.622
8641,1859.0,3955,296.493,1373.841
8642,1859.0,3488,323.125,1645.093
8643,1859.0,6509,454.692,1712.759
8644,1860.0,4933,191.963,1198.369
8645,1860.0,3961,304.095,1366.724
8646,1860.0,3488,322.484,1651.513
8647,1860.0,7501,438.861,1715.994
8648,1861.0,4830,196.734,1167.259
8649,1861.0,3926,308.913,1362.311
8650,1861.0,3499,321.985,1655.691
8651,1861.0,7758,429.177,1716.441
8652,1862.0,4869,206.741,1119.148
8653,1862.0,4025,314.905,1357.024
8654,1862.0,8822,353.024,1700.501
8655,1862.0,3256,482.441,1694.362
8656,1863.0,4843,215.648,1081.084
8657,1863.0,4022,321.200,1351.966
8658,1863.0,7289,343.472,1692.263
8659,1863.0,3212,481.824,1684.756
8660,1864.0,4857,229.768,1023.721
8661,1864.0,3995,330.318,1345.288
8662,1864.0,7944,322.583,1671.847
8663,1864.0,3433,481.593,1685.988
8664,1865.0,4853,241.488,980.502
8665,1865.0,3989,335.699,1339.110
8666,1865.0,7874,309.819,1652.553
8667,1865.0,3604,481.714,1690.742
8668,1866.0,4830,254.091,926.300
8669,1866.0,3957,342.047,1332.105
8670,1866.0,7992,291.867,1620.161
8671,1866.0,3630,481.820,1693.078
8672,1867.0,4868,262.713,890.490
8673,1867.0,3991,346.099,1327.294
8674,1867.0,8213,282.227,1599.400
8675,1867.0,3603,481.824,1692.727
8676,1868.0,4874,274.041,847.302
8677,1868.0,3990,351.491,1321.622
8678,1868.0,4101,226.545,1461.596
8679,1868.0,3558,318.598,1683.182
8680,1868.0,3595,482.089,1692.733
8681,1869.0,4911,282.236,818.183
8682,1869.0,4021,354.852,1318.222
8683,1869.0,4143,210.842,1417.665
8684,1869.0,3525,317.927,1686.182
8685,1869.0,3582,482.198,1693.748
8686,1870.0,4867,293.119,783.040
8687,1870.0,4019,359.260,1314.163
8688,1870.0,4162,197.049,1366.872
8689,1870.0,3562,317.407,1689.312
8690,1870.0,3396,482.673,1695.095
8691,1871.0,4856,300.712,759.339
8692,1871.0,4015,189.461,1329.255
8693,1871.0,4061,362.166,1311.715
8694,1871.0,3561,316.786,1691.271
8695,1871.0,3263,482.937,1695.726
8696,1872.0,4824,310.790,729.950
8697,1872.0,3919,184.484,1286.182
8698,1872.0,4104,365.090,1308.532
8699,1872.0,3586,316.223,1694.455
8700,1872.0,3146,483.145,1696.424
8701,1873.0,4834,318.292,710.415
8702,1873.0,4203,194.288,1238.349
8703,1873.0,4127,367.489,1306.473
8704,1873.0,3569,315.719,1697.171
8705,1873.0,3111,483.193,1696.375
8706,1874.0,4820,327.337,686.737
8707,1874.0,4042,217.379,1162.737
8708,1874.0,4201,369.987,1303.943
8709,1874.0,3616,315.429,1699.142
8710,1874.0,3054,483.420,1699.121
8711,1875.0,4808,333.849,670.769
8712,1875.0,3912,240.526,1109.950
8713,1875.0,4241,371.650,1301.872
8714,1875.0,3551,314.974,1702.654
8715,1875.0,3048,483.490,1701.116
8716,1876.0,4682,341.769,645.236
8717,1876.0,3803,266.197,1049.821
8718,1876.0,4278,373.852,1299.637
8719,1876.0,3594,314.511,1703.505
8720,1876.0,2961,483.855,1704.036
8721,1877.0,4720,339.912,623.830
8722,1877.0,3809,285.581,1013.277
8723,1877.0,4356,375.261,1297.661
8724,1877.0,3568,314.331,1705.660
8725,1877.0,2851,483.974,1703.067
8726,1878.0,4715,327.099,596.811
8727,1878.0,3820,309.768,971.740
8728,1878.0,4125,383.638,1288.931
8729,1878.0,3590,313.819,1707.559
8730,1878.0,2910,483.973,1704.885
8731,1879.0,4680,314.786,579.900
8732,1879.0,3970,324.369,939.381
8733,1879.0,4042,392.498,1278.457
8734,1879.0,3556,313.310,1709.834
8735,1879.0,2872,483.997,1702.209
8736,1880.0,4627,298.089,560.911
8737,1880.0,3935,319.684,885.175
8738,1880.0,3980,399.411,1264.585
8739,1880.0,3536,313.150,1712.838
8740,1880.0,2813,483.762,1695.349
8741,1881.0,4626,285.964,548.546
8742,1881.0,3781,306.413,844.465
8743,1881.0,3948,403.554,1254.998
8744,1881.0,2829,483.698,1694.540
8745,1881.0,3517,312.899,1714.239
8746,1882.0,4521,270.588,535.333
8747,1882.0,3742,291.418,799.349
8748,1882.0,3994,408.426,1244.553
8749,1882.0,2798,483.707,1695.174
8750,1882.0,3523,312.683,1716.315
8751,1883.0,4523,259.671,526.013
8752,1883.0,3697,281.472,769.525
8753,1883.0,4031,412.239,1236.809
8754,1883.0,2788,483.805,1696.963
8755,1883.0,3488,312.410,1717.768
8756,1884.0,4519,242.301,516.167
8757,1884.0,3702,269.099,734.572
8758,1884.0,3966,422.454,1214.949
8759,1884.0,3490,312.127,1719.023
8760,1884.0,2727,483.931,1698.435
8761,1885.0,4430,229.277,510.498
8762,1885.0,3697,260.342,711.233
8763,1885.0,3977,427.859,1198.536
8764,1885.0,3491,311.778,1720.302
8765,1885.0,2698,484.037,1699.578
8766,1886.0,4424,211.685,503.366
8767,1886.0,3634,250.658,683.340
8768,1886.0,3971,435.820,1172.441
8769,1886.0,3470,311.526,1722.196
8770,1886.0,2766,484.164,1702.448
8771,1887.0,4500,197.523,499.365
8772,1887.0,3844,243.220,662.878
8773,1887.0,4001,439.784,1146.551
8774,1887.0,3435,311.455,1723.444
8775,1887.0,2822,484.121,1703.320
8776,1888.0,4560,176.255,493.422
8777,1888.0,3684,231.196,631.109
8778,1888.0,4082,441.396,1111.188
8779,1888.0,2911,483.970,1704.694
8780,1888.0,3379,311.343,1726.334
8781,1889.0,4682,157.472,485.425
8782,1889.0,3684,220.955,610.445
8783,1889.0,4055,442.303,1075.454
8784,1889.0,2881,483.951,1702.083
8785,1889.0,3397,311.000,1726.634
8786,1890.0,8429,173.129,521.974
8787,1890.0,4104,437.421,1034.499
8788,1890.0,3420,310.715,1727.511
8789,1890.0,2857,483.697,1698.724
8790,1891.0,8371,165.683,507.295
8791,1891.0,4042,432.930,1000.523
8792,1891.0,2868,483.738,1700.346
8793,1891.0,3355,310.640,1729.708
8794,1892.0,4637,140.890,410.468
8795,1892.0,3827,172.858,579.300
8796,1892.0,4059,423.515,959.901
8797,1892.0,2870,483.666,1701.139
8798,1892.0,3329,310.071,1731.435
8799,1893.0,4691,142.939,383.962
8800,1893.0,3904,156.713,573.502
8801,1893.0,4006,414.528,929.510
8802,1893.0,2909,483.627,1703.069
8803,1893.0,3302,310.102,1732.916
8804,1894.0,4678,152.898,345.487
8805,1894.0,4058,139.792,565.001
8806,1894.0,4000,405.189,895.415
8807,1894.0,2921,483.882,1706.135
8808,1894.0,3289,310.012,1734.389
8809,1895.0,4636,161.699,317.862
8810,1895.0,4161,130.316,558.682
8811,1895.0,4055,398.455,874.398
8812,1895.0,2930,483.873,1706.597
8813,1895.0,3287,309.956,1736.215
8814,1896.0,4611,176.016,283.663
8815,1896.0,3994,117.638,548.385
8816,1896.0,4101,389.952,849.969
8817,1896.0,2928,483.903,1707.213
8818,1896.0,3281,309.599,1736.639
8819,1897.0,4596,190.234,255.430
8820,1897.0,3986,113.922,521.697
8821,1897.0,4143,383.913,833.917
8822,1897.0,2904,483.830,1705.299
8823,1897.0,3296,309.567,1737.601
8824,1898.0,4554,205.544,223.088
8825,1898.0,4124,133.233,480.513
8826,1898.0,4181,376.305,814.697
8827,1898.0,2903,483.704,1704.281
8828,1898.0,3266,309.565,1738.992
8829,1899.0,4546,216.064,202.820
8830,1899.0,4068,150.162,460.102
8831,1899.0,4255,371.529,802.369
8832,1899.0,2939,483.548,1703.690
8833,1899.0,3292,309.203,1739.452
8834,1900.0,4509,230.062,178.876
8835,1900.0,3852,175.563,436.341
8836,1900.0,4210,363.881,783.608
8837,1900.0,2966,483.551,1704.802
8838,1900.0,3262,309.072,1741.155
8839,1901.0,4508,240.255,163.085
8840,1901.0,3771,203.180,424.135
8841,1901.0,4129,355.457,762.154
8842,1901.0,3015,483.651,1707.089
8843,1901.0,3285,309.057,1742.218
8844,1902.0,4449,252.395,143.621
8845,1902.0,3637,237.229,411.293
8846,1902.0,3918,346.161,726.515
8847,1902.0,3030,483.548,1707.535
8848,1902.0,3276,308.760,1743.241
8849,1903.0,4525,261.476,126.744
8850,1903.0,3614,255.797,404.261
8851,1903.0,3840,336.306,695.681
8852,1903.0,2944,483.660,1706.268
8853,1903.0,3288,308.892,1743.956
8854,1904.0,4685,259.206,104.546
8855,1904.0,3656,284.375,389.803
8856,1904.0,3885,323.917,650.762
8857,1904.0,2946,483.765,1707.278
8858,1904.0,3269,308.701,1745.339
8859,1905.0,4759,249.039,94.397
8860,1905.0,3675,303.101,372.232
8861,1905.0,3847,312.944,617.972
8862,1905.0,2903,483.793,1705.825
8863,1905.0,3269,308.489,1745.799
8864,1906.0,4699,233.228,87.343
8865,1906.0,3654,320.856,346.102
8866,1906.0,3757,302.841,577.591
8867,1906.0,2869,483.825,1704.749
8868,1906.0,3276,308.311,1746.565
8869,1907.0,4695,222.195,84.755
8870,1907.0,3661,330.670,328.461
8871,1907.0,3822,295.313,550.723
8872,1907.0,2884,483.776,1704.682
8873,1907.0,3261,308.311,1747.466
8874,1908.0,4790,209.245,82.876
8875,1908.0,3665,341.853,306.650
8876,1908.0,3712,283.774,512.492
8877,1908.0,2936,483.719,1705.892
8878,1908.0,3268,307.935,1748.037
8879,1909.0,4760,199.351,83.146
8880,1909.0,3720,349.242,291.918
8881,1909.0,3643,275.292,485.847
8882,1909.0,3015,483.744,1708.313
8883,1909.0,3273,307.874,1748.879
8884,1910.0,4755,179.441,81.151
8885,1910.0,3766,358.768,274.035
8886,1910.0,3656,265.045,445.368
8887,1910.0,3039,483.697,1709.118
8888,1910.0,3254,307.774,1749.524
8889,1911.0,4878,166.045,88.747
8890,1911.0,3826,365.352,262.282
8891,1911.0,3699,255.113,414.551
8892,1911.0,2981,483.650,1708.481
8893,1911.0,3270,307.442,1749.619
8894,1912.0,4960,149.471,100.166
8895,1912.0,3880,374.244,247.572
8896,1912.0,3679,244.432,375.224
8897,1912.0,2971,483.697,1708.225
8898,1912.0,3254,307.340,1750.787
8899,1913.0,4795,134.350,113.939
8900,1913.0,3931,380.521,237.757
8901,1913.0,3848,238.817,348.340
8902,1913.0,2966,483.747,1709.169
8903,1913.0,3300,307.235,1750.706
8904,1914.0,4922,118.857,130.049
8905,1914.0,3954,388.309,225.153
8906,1914.0,3764,236.456,305.507
8907,1914.0,2892,483.798,1705.893
8908,1914.0,3282,306.934,1752.337
8909,1915.0,4896,110.750,143.793
8910,1915.0,3941,393.854,216.135
8911,1915.0,3756,240.414,278.493
8912,1915.0,2873,483.805,1705.314
8913,1915.0,3304,306.968,1752.911
